民事@噪音扰民纠纷,16,2016/1
消费@服务类消费纠纷,1,2018/7
民事@采光纠纷,1,2016/3
民事@采光纠纷,4,2016/4
民事@采光纠纷,2,2016/5
民事@采光纠纷,1,2016/6
民事@采光纠纷,1,2016/7
民事@采光纠纷,1,2016/8
民事@采光纠纷,1,2016/9
民事@采光纠纷,1,2016/10
民事@采光纠纷,2,2016/11
民事@采光纠纷,1,2016/12
民事@采光纠纷,2,2017/1
民事@采光纠纷,1,2017/2
民事@采光纠纷,1,2017/5
民事@采光纠纷,1,2017/6
民事@采光纠纷,6,2017/10
民事@采光纠纷,1,2017/11
民事@采光纠纷,1,2017/12
民事@采光纠纷,1,2018/1
民事@采光纠纷,5,2018/2
民事@采光纠纷,6,2018/3
民事@采光纠纷,14,2018/4
民事@采光纠纷,12,2018/5
民事@采光纠纷,7,2018/6
交通事故纠纷@摩托车事故,8,2018/1
交通事故纠纷@摩托车事故,4,2018/2
交通事故纠纷@摩托车事故,7,2018/3
交通事故纠纷@摩托车事故,6,2018/4
交通事故纠纷@摩托车事故,15,2018/5
交通事故纠纷@摩托车事故,9,2018/6
交通事故纠纷@摩托车事故,2,2018/7
消费@商品问题纠纷,1,2016/5
消费@商品问题纠纷,1,2017/6
消费@商品问题纠纷,1,2017/8
消费@商品问题纠纷,1,2017/12
消费@商品问题纠纷,11,2018/1
消费@商品问题纠纷,4,2018/2
消费@商品问题纠纷,7,2018/3
消费@商品问题纠纷,26,2018/4
消费@商品问题纠纷,45,2018/5
消费@商品问题纠纷,31,2018/6
消费@商品问题纠纷,2,2018/7
民事@财产损害赔偿纠纷,2,2016/1
民事@财产损害赔偿纠纷,2,2016/2
民事@财产损害赔偿纠纷,5,2016/3
民事@财产损害赔偿纠纷,3,2016/4
民事@财产损害赔偿纠纷,5,2016/5
民事@财产损害赔偿纠纷,2,2016/6
民事@财产损害赔偿纠纷,3,2016/7
民事@财产损害赔偿纠纷,5,2016/8
民事@财产损害赔偿纠纷,1,2016/9
民事@财产损害赔偿纠纷,1,2016/10
民事@财产损害赔偿纠纷,3,2016/11
民事@财产损害赔偿纠纷,4,2017/1
民事@财产损害赔偿纠纷,2,2017/2
民事@财产损害赔偿纠纷,1,2017/3
民事@财产损害赔偿纠纷,11,2017/7
民事@财产损害赔偿纠纷,2,2017/8
民事@财产损害赔偿纠纷,2,2017/9
民事@财产损害赔偿纠纷,1,2017/10
民事@财产损害赔偿纠纷,1,2017/12
民事@财产损害赔偿纠纷,9,2018/1
民事@财产损害赔偿纠纷,3,2018/2
民事@财产损害赔偿纠纷,4,2018/3
民事@财产损害赔偿纠纷,22,2018/4
民事@财产损害赔偿纠纷,25,2018/5
民事@财产损害赔偿纠纷,18,2018/6
民事@财产损害赔偿纠纷,1,2018/7
民事@遗产继承纠纷,1,2015/12
民事@遗产继承纠纷,3,2016/3
民事@遗产继承纠纷,4,2016/4
民事@遗产继承纠纷,1,2016/5
民事@遗产继承纠纷,5,2016/6
民事@遗产继承纠纷,4,2016/7
民事@遗产继承纠纷,1,2016/9
民事@遗产继承纠纷,1,2016/10
民事@遗产继承纠纷,4,2016/11
民事@遗产继承纠纷,1,2016/12
民事@遗产继承纠纷,2,2017/1
民事@遗产继承纠纷,1,2017/3
民事@遗产继承纠纷,1,2017/4
民事@遗产继承纠纷,2,2017/5
民事@遗产继承纠纷,2,2017/6
民事@遗产继承纠纷,1,2017/7
民事@遗产继承纠纷,1,2017/9
民事@遗产继承纠纷,2,2017/11
民事@遗产继承纠纷,3,2017/12
民事@遗产继承纠纷,8,2018/1
民事@遗产继承纠纷,11,2018/2
民事@遗产继承纠纷,33,2018/3
民事@遗产继承纠纷,91,2018/4
民事@遗产继承纠纷,153,2018/5
民事@遗产继承纠纷,144,2018/6
民事@遗产继承纠纷,29,2018/7
消费@旅行消费纠纷,1,2016/5
消费@旅行消费纠纷,1,2017/12
消费@旅行消费纠纷,166,2018/1
消费@旅行消费纠纷,227,2018/2
消费@旅行消费纠纷,233,2018/3
消费@旅行消费纠纷,162,2018/4
消费@旅行消费纠纷,128,2018/5
消费@旅行消费纠纷,38,2018/6
民事@其他民事,1,2015/5
民事@其他民事,1,2015/12
民事@其他民事,6,2016/1
民事@其他民事,1,2016/2
民事@其他民事,4,2016/3
民事@其他民事,2,2016/4
民事@其他民事,2,2016/5
民事@其他民事,4,2016/6
民事@其他民事,1,2016/7
民事@其他民事,2,2016/9
民事@其他民事,4,2016/10
民事@其他民事,2,2016/11
民事@其他民事,5,2016/12
民事@其他民事,5,2017/1
民事@其他民事,1,2017/2
民事@其他民事,1,2017/3
民事@其他民事,3,2017/4
民事@其他民事,2,2017/5
民事@其他民事,5,2017/6
民事@其他民事,5,2017/7
民事@其他民事,3,2017/8
民事@其他民事,5,2017/11
民事@其他民事,15,2017/12
民事@其他民事,33,2018/1
民事@其他民事,27,2018/2
民事@其他民事,62,2018/3
民事@其他民事,77,2018/4
民事@其他民事,86,2018/5
民事@其他民事,56,2018/6
民事@其他民事,1,2018/7
涉校@学校相关纠纷,2,2016/7
涉校@学校相关纠纷,1,2017/2
涉校@学校相关纠纷,3,2017/4
涉校@学校相关纠纷,1,2017/6
涉校@学校相关纠纷,1,2017/8
涉校@学校相关纠纷,1,2017/9
涉校@学校相关纠纷,1,2017/12
涉校@学校相关纠纷,4,2018/1
涉校@学校相关纠纷,2,2018/2
涉校@学校相关纠纷,8,2018/3
涉校@学校相关纠纷,10,2018/4
涉校@学校相关纠纷,8,2018/5
涉校@学校相关纠纷,3,2018/6
法律援助@法律援助,1,2018/5
治安@治安案件,1,2015/1
治安@治安案件,3,2015/10
治安@治安案件,6,2015/11
治安@治安案件,6,2015/12
治安@治安案件,28,2016/1
治安@治安案件,28,2016/2
治安@治安案件,45,2016/3
治安@治安案件,37,2016/4
治安@治安案件,49,2016/5
治安@治安案件,36,2016/6
治安@治安案件,26,2016/7
治安@治安案件,34,2016/8
治安@治安案件,34,2016/9
治安@治安案件,38,2016/10
治安@治安案件,45,2016/11
治安@治安案件,41,2016/12
治安@治安案件,38,2017/1
治安@治安案件,27,2017/2
治安@治安案件,47,2017/3
治安@治安案件,36,2017/4
治安@治安案件,38,2017/5
治安@治安案件,44,2017/6
治安@治安案件,37,2017/7
治安@治安案件,33,2017/8
治安@治安案件,30,2017/9
治安@治安案件,43,2017/10
治安@治安案件,44,2017/11
治安@治安案件,41,2017/12
治安@治安案件,126,2018/1
治安@治安案件,88,2018/2
治安@治安案件,198,2018/3
治安@治安案件,366,2018/4
治安@治安案件,426,2018/5
治安@治安案件,282,2018/6
治安@治安案件,36,2018/7
交通事故纠纷@自行车(电动车)事故,1,2015/12
交通事故纠纷@自行车(电动车)事故,4,2016/1
交通事故纠纷@自行车(电动车)事故,7,2016/2
交通事故纠纷@自行车(电动车)事故,11,2016/3
交通事故纠纷@自行车(电动车)事故,9,2016/4
交通事故纠纷@自行车(电动车)事故,4,2016/5
交通事故纠纷@自行车(电动车)事故,4,2016/6
交通事故纠纷@自行车(电动车)事故,4,2016/7
交通事故纠纷@自行车(电动车)事故,10,2016/8
交通事故纠纷@自行车(电动车)事故,9,2016/9
交通事故纠纷@自行车(电动车)事故,5,2016/10
交通事故纠纷@自行车(电动车)事故,11,2016/11
交通事故纠纷@自行车(电动车)事故,4,2016/12
交通事故纠纷@自行车(电动车)事故,4,2017/1
交通事故纠纷@自行车(电动车)事故,3,2017/2
交通事故纠纷@自行车(电动车)事故,4,2017/3
交通事故纠纷@自行车(电动车)事故,3,2017/4
交通事故纠纷@自行车(电动车)事故,4,2017/5
交通事故纠纷@自行车(电动车)事故,10,2017/6
交通事故纠纷@自行车(电动车)事故,4,2017/7
交通事故纠纷@自行车(电动车)事故,1,2017/8
交通事故纠纷@自行车(电动车)事故,5,2017/9
交通事故纠纷@自行车(电动车)事故,4,2017/10
交通事故纠纷@自行车(电动车)事故,4,2017/11
交通事故纠纷@自行车(电动车)事故,25,2017/12
交通事故纠纷@自行车(电动车)事故,273,2018/1
交通事故纠纷@自行车(电动车)事故,106,2018/2
交通事故纠纷@自行车(电动车)事故,207,2018/3
交通事故纠纷@自行车(电动车)事故,329,2018/4
交通事故纠纷@自行车(电动车)事故,415,2018/5
交通事故纠纷@自行车(电动车)事故,446,2018/6
交通事故纠纷@自行车(电动车)事故,85,2018/7
民事@宠物纠纷,4,2016/1
民事@宠物纠纷,1,2016/2
民事@宠物纠纷,3,2016/3
民事@宠物纠纷,4,2016/4
民事@宠物纠纷,5,2016/5
民事@宠物纠纷,3,2016/6
民事@宠物纠纷,7,2016/7
民事@宠物纠纷,5,2016/8
民事@宠物纠纷,4,2016/9
民事@宠物纠纷,5,2016/10
民事@宠物纠纷,12,2016/11
民事@宠物纠纷,1,2016/12
民事@宠物纠纷,4,2017/1
民事@宠物纠纷,5,2017/2
民事@宠物纠纷,4,2017/3
民事@宠物纠纷,4,2017/4
民事@宠物纠纷,3,2017/5
民事@宠物纠纷,11,2017/6
民事@宠物纠纷,5,2017/7
民事@宠物纠纷,2,2017/8
民事@宠物纠纷,2,2017/9
民事@宠物纠纷,4,2017/10
民事@宠物纠纷,5,2017/11
民事@宠物纠纷,7,2017/12
民事@宠物纠纷,20,2018/1
民事@宠物纠纷,21,2018/2
民事@宠物纠纷,37,2018/3
民事@宠物纠纷,61,2018/4
民事@宠物纠纷,79,2018/5
民事@宠物纠纷,52,2018/6
民事@宠物纠纷,6,2018/7
交通事故纠纷@违停纠纷,1,2016/1
交通事故纠纷@违停纠纷,3,2016/2
交通事故纠纷@违停纠纷,1,2016/4
交通事故纠纷@违停纠纷,1,2016/5
交通事故纠纷@违停纠纷,1,2016/6
交通事故纠纷@违停纠纷,1,2016/10
交通事故纠纷@违停纠纷,3,2016/11
交通事故纠纷@违停纠纷,1,2016/12
交通事故纠纷@违停纠纷,2,2017/2
交通事故纠纷@违停纠纷,1,2017/4
交通事故纠纷@违停纠纷,1,2017/7
交通事故纠纷@违停纠纷,2,2017/8
交通事故纠纷@违停纠纷,1,2017/9
交通事故纠纷@违停纠纷,7,2018/1
交通事故纠纷@违停纠纷,7,2018/3
交通事故纠纷@违停纠纷,21,2018/4
交通事故纠纷@违停纠纷,22,2018/5
交通事故纠纷@违停纠纷,9,2018/6
交通事故纠纷@违停纠纷,2,2018/7
交通事故纠纷@一般交通事故,1,2016/1
交通事故纠纷@一般交通事故,1,2016/2
交通事故纠纷@一般交通事故,1,2016/5
交通事故纠纷@一般交通事故,2,2016/8
交通事故纠纷@一般交通事故,1,2016/9
交通事故纠纷@一般交通事故,1,2016/11
交通事故纠纷@一般交通事故,1,2016/12
交通事故纠纷@一般交通事故,1,2017/3
交通事故纠纷@一般交通事故,1,2017/5
交通事故纠纷@一般交通事故,5,2017/12
交通事故纠纷@一般交通事故,159,2018/1
交通事故纠纷@一般交通事故,96,2018/2
交通事故纠纷@一般交通事故,201,2018/3
交通事故纠纷@一般交通事故,508,2018/4
交通事故纠纷@一般交通事故,626,2018/5
交通事故纠纷@一般交通事故,693,2018/6
交通事故纠纷@一般交通事故,98,2018/7
民事@婚姻纠纷,10,2016/1
民事@婚姻纠纷,5,2016/2
民事@婚姻纠纷,6,2016/3
民事@婚姻纠纷,8,2016/4
民事@婚姻纠纷,5,2016/5
民事@婚姻纠纷,3,2016/6
民事@婚姻纠纷,6,2016/7
民事@婚姻纠纷,7,2016/8
民事@婚姻纠纷,3,2016/9
民事@婚姻纠纷,7,2016/10
民事@婚姻纠纷,11,2016/11
民事@婚姻纠纷,4,2016/12
民事@婚姻纠纷,3,2017/1
民事@婚姻纠纷,3,2017/2
民事@婚姻纠纷,3,2017/3
民事@婚姻纠纷,8,2017/4
民事@婚姻纠纷,5,2017/5
民事@婚姻纠纷,2,2017/6
民事@婚姻纠纷,4,2017/7
民事@婚姻纠纷,2,2017/8
民事@婚姻纠纷,8,2017/9
民事@婚姻纠纷,1,2017/10
民事@婚姻纠纷,4,2017/11
民事@婚姻纠纷,3,2017/12
民事@婚姻纠纷,48,2018/1
民事@婚姻纠纷,32,2018/2
民事@婚姻纠纷,84,2018/3
民事@婚姻纠纷,158,2018/4
民事@婚姻纠纷,238,2018/5
民事@婚姻纠纷,175,2018/6
民事@婚姻纠纷,42,2018/7
劳动@知识产权,1,2018/5
劳动@知识产权,1,2018/6
民事@赡养纠纷,3,2016/1
民事@赡养纠纷,4,2016/4
民事@赡养纠纷,1,2016/5
民事@赡养纠纷,1,2016/6
民事@赡养纠纷,4,2016/8
民事@赡养纠纷,1,2016/9
民事@赡养纠纷,4,2016/10
民事@赡养纠纷,1,2016/11
民事@赡养纠纷,1,2016/12
民事@赡养纠纷,1,2017/1
民事@赡养纠纷,1,2017/4
民事@赡养纠纷,3,2017/5
民事@赡养纠纷,1,2017/6
民事@赡养纠纷,1,2017/8
民事@赡养纠纷,1,2017/10
民事@赡养纠纷,3,2017/11
民事@赡养纠纷,4,2017/12
民事@赡养纠纷,11,2018/1
民事@赡养纠纷,14,2018/2
民事@赡养纠纷,14,2018/3
民事@赡养纠纷,21,2018/4
民事@赡养纠纷,32,2018/5
民事@赡养纠纷,16,2018/6
民事@赡养纠纷,2,2018/7
房产@征地拆迁纠纷,5,2016/1
房产@征地拆迁纠纷,1,2016/2
房产@征地拆迁纠纷,7,2016/3
房产@征地拆迁纠纷,4,2016/4
房产@征地拆迁纠纷,7,2016/5
房产@征地拆迁纠纷,9,2016/6
房产@征地拆迁纠纷,3,2016/7
房产@征地拆迁纠纷,3,2016/8
房产@征地拆迁纠纷,3,2016/9
房产@征地拆迁纠纷,3,2016/10
房产@征地拆迁纠纷,4,2016/11
房产@征地拆迁纠纷,10,2016/12
房产@征地拆迁纠纷,2,2017/1
房产@征地拆迁纠纷,4,2017/2
房产@征地拆迁纠纷,6,2017/3
房产@征地拆迁纠纷,13,2017/4
房产@征地拆迁纠纷,1,2017/5
房产@征地拆迁纠纷,3,2017/6
房产@征地拆迁纠纷,1,2017/7
房产@征地拆迁纠纷,7,2017/8
房产@征地拆迁纠纷,5,2017/9
房产@征地拆迁纠纷,3,2017/10
房产@征地拆迁纠纷,7,2017/11
房产@征地拆迁纠纷,10,2017/12
房产@征地拆迁纠纷,74,2018/1
房产@征地拆迁纠纷,46,2018/2
房产@征地拆迁纠纷,41,2018/3
房产@征地拆迁纠纷,66,2018/4
房产@征地拆迁纠纷,61,2018/5
房产@征地拆迁纠纷,43,2018/6
房产@征地拆迁纠纷,4,2018/7
劳动@农民工相关纠纷,1,2017/12
劳动@农民工相关纠纷,1,2018/6
民事@安全保障义务责任纠纷,1,2016/4
民事@安全保障义务责任纠纷,2,2018/3
劳动@拖欠工资纠纷,3,2018/1
劳动@拖欠工资纠纷,2,2018/2
劳动@拖欠工资纠纷,3,2018/3
劳动@拖欠工资纠纷,9,2018/4
劳动@拖欠工资纠纷,7,2018/5
劳动@拖欠工资纠纷,4,2018/6
房产@房屋宅基地纠纷,1,2017/5
房产@房屋宅基地纠纷,10,2018/1
房产@房屋宅基地纠纷,2,2018/2
房产@房屋宅基地纠纷,7,2018/3
房产@房屋宅基地纠纷,8,2018/4
房产@房屋宅基地纠纷,16,2018/5
房产@房屋宅基地纠纷,5,2018/6
